time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/entropy_loss,train/explained_variance,train/learning_rate,train/policy_loss,train/n_updates,train/value_loss,eval/mean_reward,eval/mean_ep_length
36,286272,152,301,-3.272517442703247,-5.493884563446045,0.00014178602358270602,0.006874488666653633,223,0.0016367051284760237,,
37,287550,156,302,-3.271374225616455,-6.703153133392334,0.00014107654386783026,-0.008428514003753662,224,0.001366278389468789,,
38,288828,160,301,-3.2719054222106934,-7.522228240966797,0.0001403670641529545,-0.0008252282859757543,225,0.001775766140781343,,
39,290106,164,302,-3.270199775695801,-6.0278849601745605,0.00013965758443807875,0.0032019249629229307,226,0.0016162281390279531,,
40,291384,169,302,-3.272568941116333,-9.630232810974121,0.000138948104723203,-0.0013700255658477545,227,0.0011612586677074432,,
41,292662,173,302,-3.2739577293395996,-6.905601978302002,0.0001382386250083272,-0.004934484139084816,228,0.0014286268269643188,,
42,293940,177,302,-3.263564109802246,-7.538084983825684,0.00013752914529345145,0.005393665283918381,229,0.0011183592723682523,,
43,295218,181,302,-3.26639986038208,-9.054003715515137,0.00013681966557857573,-0.0016631244216114283,230,0.0014521643752232194,,
44,296496,186,302,-3.268852710723877,-8.720709800720215,0.00013611018586369997,-0.003468365641310811,231,0.0014126679161563516,,
45,297774,190,301,-3.270509719848633,-4.529191493988037,0.0001354007061488242,0.0030245117377489805,232,0.0012977662263438106,,
46,299052,195,301,-3.26881742477417,-5.749112129211426,0.00013469122643394846,-0.0051333047449588776,233,0.001362897572107613,,
47,300330,198,301,-3.269549608230591,-5.111013889312744,0.00013398174671907267,0.006310153752565384,234,0.0011853465111926198,,
48,301608,203,302,-3.2694151401519775,-8.632979393005371,0.00013327226700419692,-0.004377894103527069,235,0.0012336657382547855,,
49,302886,207,302,-3.2713510990142822,-8.888223648071289,0.00013256278728932116,0.0012571606785058975,236,0.0009731543250381947,,
50,304164,211,302,-3.27118182182312,-8.375110626220703,0.0001318533075744454,0.006294023711234331,237,0.0014519913820549846,,
51,305442,215,302,-3.265049934387207,-5.456693172454834,0.00013114382785956965,-0.020841162651777267,238,0.0015211503487080336,,
52,306720,219,303,-3.267612934112549,-13.723816871643066,0.0001304343481446939,0.009495038539171219,239,0.0012882908340543509,,
53,307998,223,303,-3.266745090484619,-9.100332260131836,0.00012972486842981814,0.006550464779138565,240,0.0012459803838282824,,
54,309276,227,302,-3.2702059745788574,-10.646590232849121,0.00012901538871494238,-0.004289164207875729,241,0.0012610011035576463,,
55,310554,232,302,-3.268556594848633,-14.400980949401855,0.00012830590900006662,-0.010657580569386482,242,0.0013339441502466798,,
56,311832,236,302,-3.2714920043945312,-0.02261948585510254,0.00012759642928519087,0.0018649481935426593,243,0.008931746706366539,,
57,313110,241,301,-3.2659339904785156,-1.3714594841003418,0.0001268869495703151,0.011254927143454552,244,0.0024773511104285717,,
58,314388,245,301,-3.2669568061828613,-0.05090010166168213,0.00012617746985543933,0.004077541176229715,245,0.00897668581455946,,
59,315666,250,301,-3.265949010848999,-0.8104360103607178,0.00012546799014056357,0.011472434736788273,246,0.002884135814383626,,
60,316944,254,300,-3.2662482261657715,-0.12398946285247803,0.00012475851042568781,-0.008928044699132442,247,0.011639193631708622,,
61,318222,259,300,-3.2553396224975586,-0.5431380271911621,0.00012404903071081209,0.010830485261976719,248,0.004146366845816374,,
62,319500,263,300,-3.2651920318603516,-1.640108346939087,0.00012333955099593633,0.01010303758084774,249,0.001945543335750699,,
63,320778,267,300,-3.26875376701355,-1.494513988494873,0.00012263007128106057,0.01120897475630045,250,0.002388355089351535,,
64,322056,271,300,-3.268226146697998,-4.4516401290893555,0.0001219205915661848,-0.004479582887142897,251,0.0017682363977655768,,
65,323334,275,301,-3.2675986289978027,-7.832122802734375,0.00012121111185130905,-0.007986131124198437,252,0.0016735510434955359,,
66,324612,279,301,-3.2660677433013916,-8.133576393127441,0.00012050163213643328,-0.00693872245028615,253,0.0015137498266994953,,
67,325890,283,301,-3.2616047859191895,-6.066192150115967,0.00011979215242155752,-0.008251601830124855,254,0.001767702167853713,,
68,327168,287,301,-3.2675673961639404,-8.026677131652832,0.00011908267270668176,-0.0009954808047041297,255,0.0014487245352938771,,
69,328446,292,301,-3.2695720195770264,-7.091517448425293,0.00011837319299180602,-0.012773176655173302,256,0.0014643706381320953,,
70,329724,296,301,-3.274746894836426,-5.382476329803467,0.00011766371327693026,0.0020381587091833353,257,0.0014144319575279951,,
71,331002,300,301,-3.269376039505005,-5.24861478805542,0.0001169542335620545,0.006655075121670961,258,0.0014773074071854353,,
72,332280,304,301,-3.27233624458313,-0.38781166076660156,0.00011624475384717874,-0.007308236788958311,259,0.005733156576752663,,
73,333558,309,301,-3.2724976539611816,-3.3484950065612793,0.00011553527413230298,0.0005843113176524639,260,0.0014767900574952364,,
74,334836,313,301,-3.2698793411254883,-5.092987537384033,0.00011482579441742723,0.0032479609362781048,261,0.001360016642138362,,
75,336114,317,301,-3.275672674179077,-0.08753800392150879,0.00011411631470255146,0.009871851652860641,262,0.008287816308438778,,
76,337392,321,301,-3.270444631576538,-0.5697447061538696,0.0001134068349876757,0.005198530852794647,263,0.0019998885691165924,,
77,338670,326,301,-3.2697768211364746,-5.235411643981934,0.00011269735527279994,0.005690531339496374,264,0.0015480580041185021,,
78,339948,330,301,-3.2745847702026367,-4.489687919616699,0.0001119878755579242,0.0012375543592497706,265,0.0012736350763589144,,
79,341226,334,301,-3.269150972366333,-0.06136918067932129,0.00011127839584304844,0.005193742923438549,266,0.008492531254887581,,
80,342504,338,301,-3.275508165359497,-0.5289387702941895,0.00011056891612817269,-0.014027818106114864,267,0.004347908776253462,,
81,343782,343,301,-3.270975351333618,-3.29970645904541,0.00010985943641329692,-0.0042558289133012295,268,0.0019067127723246813,,
82,345060,347,301,-3.271857261657715,-5.250051975250244,0.00010914995669842116,0.0011229985393583775,269,0.0018032541265711188,,
83,346338,351,301,-3.2718894481658936,-7.157159805297852,0.0001084404769835454,-0.004598459228873253,270,0.0014061215333640575,,
84,347616,356,301,-3.2694666385650635,-5.273906230926514,0.00010773099726866964,-0.0004977314383722842,271,0.0013191485777497292,,
85,348894,360,301,-3.267712116241455,-6.8302321434021,0.00010702151755379388,-0.0020305889192968607,272,0.001470491522923112,,
86,350172,364,301,-3.2633676528930664,-8.701065063476562,0.00010631203783891812,-0.0032925314735621214,273,0.0014441596576943994,,
87,351450,369,301,-3.270273208618164,-4.904523849487305,0.00010560255812404238,0.005103894975036383,274,0.0015482030576094985,,
88,352728,373,301,-3.2754571437835693,-8.045729637145996,0.00010489307840916662,0.0006898273713886738,275,0.0013103076489642262,,
89,354006,377,301,-3.273655652999878,-6.555700778961182,0.00010418359869429087,-0.00047421641647815704,276,0.001173067488707602,,
90,355284,381,301,-3.2757983207702637,-7.5772600173950195,0.0001034741189794151,-0.006028842646628618,277,0.001178736099973321,,
91,356562,385,301,-3.271254301071167,-9.297418594360352,0.00010276463926453934,-0.0037332840729504824,278,0.001224183477461338,,
92,357840,390,301,-3.271502733230591,-7.913796424865723,0.00010205515954966359,-0.005129436496645212,279,0.001536294468678534,,
93,359118,394,301,-3.2659029960632324,-5.503866672515869,0.00010134567983478782,0.003236590651795268,280,0.0016991222510114312,,
94,360396,398,301,-3.273000717163086,-4.901737213134766,0.00010063620011991206,-0.009359684772789478,281,0.0012821847340092063,,
1,361674,3,331,-3.269258737564087,-6.788696765899658,9.99267204050363e-05,0.004249597433954477,282,0.001173570635728538,,
2,362952,8,306,-3.2728192806243896,-7.814074516296387,0.0001494267229535633,0.0004128827713429928,283,0.0012601672206074,,
3,364230,12,298,-3.2635691165924072,-0.5393203496932983,0.00014889466190392926,0.0003288833249825984,284,0.004139645490795374,,
4,365508,17,290,-3.2670493125915527,-4.885299205780029,0.0001483626008542952,0.002440680982545018,285,0.0020728642120957375,,
5,366786,21,293,-3.2644565105438232,-3.1234359741210938,0.00014783053980466117,0.0010688345646485686,286,0.0019501670030876994,,
6,368064,26,292,-3.2668261528015137,-3.4428558349609375,0.0001472984787550271,-0.002282179892063141,287,0.0015379725955426693,,
7,369342,30,288,-3.270988702774048,-3.6087756156921387,0.00014676641770539306,-0.010942959226667881,288,0.001454036682844162,,
8,370620,35,290,-3.2696421146392822,-4.903754234313965,0.00014623435665575899,-0.002061369363218546,289,0.0015860290732234716,,
9,371898,39,291,-3.273124933242798,-5.375255107879639,0.00014570229560612497,0.004504799377173185,290,0.0012389395851641893,,
10,373176,43,291,-3.2685561180114746,-4.637172698974609,0.0001451702345564909,0.007209383882582188,291,0.0014196379343047738,,
11,374454,47,294,-3.270005464553833,-3.3239521980285645,0.00014463817350685682,0.00594748929142952,292,0.001421438530087471,,
12,375732,51,296,-3.2726495265960693,-7.313103675842285,0.0001441061124572228,-0.0052756741642951965,293,0.0011820612708106637,,
13,377010,55,299,-3.269528865814209,-3.6828551292419434,0.00014357405140758873,0.009671696461737156,294,0.001348406309261918,,
14,378288,59,300,-3.2731149196624756,-7.623110771179199,0.0001430419903579547,-0.004737746436148882,295,0.0014640380395576358,,
15,379566,63,301,-3.2707056999206543,-5.303496360778809,0.00014250992930832062,0.0023266070056706667,296,0.0012876461260020733,,
16,380844,67,302,-3.2748353481292725,-3.383699893951416,0.0001419778682586866,0.007704476360231638,297,0.0011331313289701939,,
17,382122,71,302,-3.272310733795166,-4.75140380859375,0.00014144580720905253,-0.0024918927811086178,298,0.0013356530107557774,,
18,383400,76,302,-3.27364444732666,-6.098721504211426,0.00014091374615941848,-0.0031561008654534817,299,0.0013649368193000555,,
19,384678,80,302,-3.269704580307007,-9.5143404006958,0.00014038168510978444,0.00610845722258091,300,0.0014941192930564284,,
20,385956,84,303,-3.2665724754333496,-7.941078186035156,0.0001398496240601504,-0.0013850574614480138,301,0.0016298582777380943,,
21,387234,88,303,-3.2706093788146973,-8.037690162658691,0.00013931756301051632,-0.01070923451334238,302,0.0011967782629653811,,
22,388512,92,304,-3.265070676803589,-0.13151633739471436,0.00013878550196088225,-0.0025924299843609333,303,0.00890393741428852,,
23,389790,96,305,-3.2657670974731445,-1.0692603588104248,0.00013825344091124823,0.016169928014278412,304,0.004711933434009552,,
24,391068,100,306,-3.2686142921447754,-0.9782053232192993,0.00013772137986161416,0.006939698476344347,305,0.0031166640110313892,,
25,392346,104,305,-3.271580219268799,-0.7319579124450684,0.00013718931881198012,0.008466909639537334,306,0.0017051532631739974,,
26,393624,108,306,-3.2741153240203857,-1.3157923221588135,0.00013665725776234607,0.004025625064969063,307,0.0014805220998823643,,
27,394902,112,307,-3.272169828414917,-3.352795124053955,0.00013612519671271203,0.009212243370711803,308,0.0014786459505558014,,
28,396180,116,307,-3.2690701484680176,-3.019359588623047,0.00013559313566307795,-0.0026337350718677044,309,0.0011082534911110997,,
29,397458,120,307,-3.2696940898895264,-3.4759721755981445,0.0001350610746134439,-0.007279346697032452,310,0.0014857659116387367,,
30,398736,124,307,-3.2718775272369385,-5.724225997924805,0.00013452901356380986,-0.000605390639975667,311,0.0012106982758268714,,
31,400014,128,307,-3.269395112991333,-7.485828399658203,0.00013399695251417582,0.008095838129520416,312,0.0010440039914101362,,
32,401292,132,307,-3.2732276916503906,-8.737248420715332,0.00013346489146454175,0.0004113962932024151,313,0.001383889582939446,,
33,402570,137,307,-3.27064847946167,-7.180412292480469,0.0001329328304149077,-0.0008417556528002024,314,0.001466738642193377,,
34,403848,141,307,-3.270076036453247,-12.200345039367676,0.00013240076936527366,0.004107231739908457,315,0.001595035893842578,,
35,405126,145,308,-3.273183822631836,-5.5379958152771,0.00013186870831563959,0.006985908839851618,316,0.001244245795533061,,
36,406404,149,308,-3.27272367477417,-10.70268726348877,0.00013133664726600554,0.0030984042678028345,317,0.0012572428677231073,,
37,407682,153,307,-3.2691760063171387,-7.850722312927246,0.0001308045862163715,-0.001753041404299438,318,0.0013986079720780253,,
38,408960,157,307,-3.2732648849487305,-0.20200538635253906,0.00013027252516673745,-0.0032500324305146933,319,0.008117984980344772,,
39,410238,162,306,-3.271088123321533,-1.70762038230896,0.00012974046411710338,-0.002404775470495224,320,0.002356087090447545,,
40,411516,167,305,-3.2727956771850586,-2.9011833667755127,0.00012920840306746933,-0.0009700374794192612,321,0.001856827992014587,,
41,412794,171,305,-3.271331787109375,-4.51207971572876,0.0001286763420178353,0.0075055272318422794,322,0.0011876019416376948,,
42,414072,175,305,-3.2702789306640625,-1.6015839576721191,0.00012814428096820125,0.004124822560697794,323,0.0012203598162159324,,
43,415350,180,304,-3.269608497619629,-0.5542598962783813,0.00012761221991856717,0.0009000237914733589,324,0.003563222009688616,,
44,416628,184,304,-3.2731761932373047,-4.189438819885254,0.00012708015886893313,0.010962478816509247,325,0.0013711368665099144,,
45,417906,188,305,-3.2739601135253906,-2.6300830841064453,0.00012654809781929908,0.012731391005218029,326,0.0013084926176816225,,
46,419184,192,305,-3.2775890827178955,-14.640356063842773,0.000126016036769665,-0.011152577586472034,327,0.0013468972174450755,,
47,420462,196,305,-3.2733311653137207,-3.80861234664917,0.000125483975720031,0.009005025960505009,328,0.0014126617461442947,,
48,421740,201,305,-3.271320104598999,-3.8171911239624023,0.00012495191467039692,0.0018631273414939642,329,0.001536885160021484,,
49,423018,205,304,-3.2673535346984863,-2.148254871368408,0.00012441985362076288,-0.0015831770142540336,330,0.0014721037587150931,,
50,424296,209,305,-3.269557237625122,-4.471476078033447,0.00012388779257112883,0.01131490245461464,331,0.0012586303055286407,,
51,425574,212,306,-3.2716917991638184,-5.937566757202148,0.00012335573152149476,-0.004968831315636635,332,0.0013289442285895348,,
52,426852,216,306,-3.2758536338806152,-9.397625923156738,0.00012282367047186072,-0.007152318488806486,333,0.0012321077520027757,,
53,428130,220,307,-3.270331382751465,-13.770873069763184,0.00012229160942222667,-0.008381886407732964,334,0.0011133867083117366,,
54,429408,223,308,-3.2697651386260986,-8.079696655273438,0.00012175954837259263,-0.010914797894656658,335,0.0010699944104999304,,
55,430686,227,308,-3.272106409072876,-8.180731773376465,0.00012122748732295857,-0.003252503927797079,336,0.001225415850058198,,
56,431964,231,309,-3.274951934814453,-7.360443115234375,0.00012069542627332451,0.0006983478087931871,337,0.0012107574148103595,,
57,433242,235,309,-3.2705750465393066,-7.712506294250488,0.00012016336522369046,-0.001770858303643763,338,0.0010666302405297756,,
58,434520,238,310,-3.2692978382110596,-5.581907272338867,0.0001196313041740564,-0.005164036061614752,339,0.0012191657442599535,,
59,435798,242,310,-3.2728891372680664,-4.752075672149658,0.00011909924312442235,-0.002721189521253109,340,0.0010400200262665749,,
60,437076,246,311,-3.2738800048828125,-8.229878425598145,0.00011856718207478829,-0.0007997178472578526,341,0.0010567383142188191,,
61,438354,249,311,-3.2743570804595947,-7.637165069580078,0.00011803512102515426,0.0004840606125071645,342,0.0011822686064988375,,
62,439632,253,312,-3.2742607593536377,-5.738300800323486,0.0001175030599755202,0.007485289592295885,343,0.0008508572936989367,,
63,440910,257,312,-3.278000831604004,-12.842620849609375,0.00011697099892588614,-0.011468944139778614,344,0.0010257712565362453,,
64,442188,261,313,-3.2733259201049805,-5.167246341705322,0.00011643893787625211,0.010994982905685902,345,0.0012146930675953627,,
65,443466,264,313,-3.270827531814575,-0.34885311126708984,0.00011590687682661805,0.0036715655587613583,346,0.004329603165388107,,
66,444744,268,314,-3.2761566638946533,-2.6480607986450195,0.00011537481577698399,0.008268066681921482,347,0.0012410900089889765,,
67,446022,272,314,-3.2729194164276123,-6.545378684997559,0.00011484275472734993,-0.0007140707457438111,348,0.0012429278576746583,,
68,447300,275,314,-3.272420883178711,-4.654505252838135,0.00011431069367771589,0.0034376676194369793,349,0.0012841939460486174,,
69,448578,279,315,-3.2740280628204346,-7.094693183898926,0.00011377863262808183,0.009435530751943588,350,0.0010109380818903446,,
70,449856,283,315,-3.2755086421966553,-6.070302963256836,0.00011324657157844777,0.0014858723152428865,351,0.0010556521592661738,,
71,451134,287,316,-3.2718992233276367,-7.515781402587891,0.00011271451052881374,-0.005533949472010136,352,0.001129196840338409,,
72,452412,290,316,-3.2764534950256348,-8.376775741577148,0.00011218244947917968,0.0017990028718486428,353,0.001224783482030034,,
73,453690,294,316,-3.2704861164093018,-14.770040512084961,0.00011165038842954563,-0.018380029127001762,354,0.00107330153696239,,
74,454968,298,317,-3.274350643157959,-0.20793306827545166,0.00011111832737991157,0.008953315205872059,355,0.006771539803594351,,
75,456246,301,317,-3.2674343585968018,-0.9730212688446045,0.00011058626633027754,-0.01450182031840086,356,0.0017767989775165915,,
76,457524,305,317,-3.272348165512085,-2.2312207221984863,0.00011005420528064348,-0.0025180792436003685,357,0.0012862329604104161,,
